,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
1743,0012e000003A6kCAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1744,0012e000003A6kDAAS,Business Organization,Services,Not for profit,Australia,External,0
1745,0012e000003A6kEAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1746,0012e000003A6kFAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1747,0012e000003A6kGAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1748,0012e000003A6kHAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1749,0012e000003A6kIAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1750,0012e000003A6kJAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1751,0012e000003A6kKAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1752,0012e000003A6kLAAS,Business Organization,Services,Government: International,Hong Kong,External,0
1753,0012e000003A6kMAAS,Business Organization,Transportation & Logistics,Government: Australia: Local & State,Australia,External,1
1754,0012e000003A6kOAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1755,0012e000003A6kPAAS,Business Organization,Health,Not for profit,Australia,External,0
1756,0012e000003A6kQAAS,Business Organization,Health,Not for profit,Australia,External,0
1757,0012e000003A6kRAAS,Business Organization,Technology: IT & Telephone Services,Government: Australia: Local & State,Australia,External,0
1758,0012e000003A6kSAAS,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
1759,0012e000003A6kTAAS,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0
1760,0012e000003A6kUAAS,Business Organization,Health,Government: Australia: Federal,Australia,External,0
1761,0012e000003A6kVAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1762,0012e000003A6kWAAS,Business Organization,Construction & Construction Materials,Government: International,Singapore,External,0
1763,0012e000003A6kXAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1764,0012e000003A6kYAAS,Business Organization,Services,Not for profit,Timor-Leste,External,0
1765,0012e000003A6kZAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1766,0012e000003A6kaAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1767,0012e000003A6kbAAC,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1768,0012e000003A6kcAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1769,0012e000003A6kdAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1770,0012e000003A6keAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1771,0012e000003A6kfAAC,Business Organization,Services,Large Australian Corporate,Australia,External,0
1772,0012e000003A6khAAC,Business Organization,Health,Not for profit,Australia,External,0
1773,0012e000003A6kiAAC,Business Organization,Public Administration,Government: International,New Zealand,External,0
1774,0012e000003A6kjAAC,Business Organization,Public Administration,Government: International,New Zealand,External,0
1775,0012e000003A6kkAAC,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
1776,0012e000003A6klAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1777,0012e000003A6kmAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1778,0012e000003A6knAAC,Business Organization,Public Administration,Not for profit,Australia,External,0
1779,0012e000003A6koAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1780,0012e000003A6kpAAC,Business Organization,Health,Not for profit,Australia,External,0
1781,0012e000003A6kqAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1782,0012e000003A6krAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1783,0012e000003A6ksAAC,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1784,0012e000003A6kuAAC,Business Organization,Construction & Construction Materials,Government: Australia: Local & State,Australia,External,1
1785,0012e000003A6kvAAC,Business Organization,Services,Large Australian Corporate,Australia,External,0
1786,0012e000003A6kyAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1787,0012e000003A6kzAAC,Business Organization,Services,Government: International,Egypt,External,0
1788,0012e000003A6l0AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,1
1789,0012e000003A6l1AAC,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
1790,0012e000003A6l2AAC,Business Organization,Public Administration,Not for profit,United States of America,External,0
1791,0012e000003A6l3AAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
1792,0012e000003A6l5AAC,Business Organization,Services,University,Australia,External,0
1793,0012e000003A6l6AAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1
1794,0012e000003A6l8AAC,Business Organization,Services,Government: Australia: Federal,Australia,External,1
1795,0012e000003A6l9AAC,Business Organization,Defence,Government: International,United States of America,External,0
1796,0012e000003A6lCAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1797,0012e000003A6lDAAS,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
1798,0012e000003A6lEAAS,Business Organization,Services,Not for profit,United States of America,External,0
1799,0012e000003A6lGAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1800,0012e000003A6lJAAS,Business Organization,Services,Not for profit,Australia,External,0
1801,0012e000003A6lLAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1802,0012e000003A6lMAAS,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
1803,0012e000003A6lNAAS,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
1804,0012e000003A6lPAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1805,0012e000003A6lQAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1806,0012e000003A6lRAAS,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
1807,0012e000003A6lSAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1808,0012e000003A6lTAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1809,0012e000003A6lUAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1810,0012e000003A6lVAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1811,0012e000003A6lWAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1812,0012e000003A6lXAAS,Business Organization,Transportation & Logistics,Government: Australia: Local & State,Australia,External,0
1813,0012e000003A6lYAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1814,0012e000003A6lZAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1815,0012e000003A6laAAC,Business Organization,Health,Not for profit,Australia,External,0
1816,0012e000003A6lbAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
1817,0012e000003A6lcAAC,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
1818,0012e000003A6ldAAC,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
1819,0012e000003A6leAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1820,0012e000003A6lfAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1821,0012e000003A6lgAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1822,0012e000003A6lhAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1823,0012e000003A6ljAAC,Business Organization,Health,Not for profit,Australia,External,0
1824,0012e000003A6lkAAC,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,1
1825,0012e000003A6llAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1826,0012e000003A6lmAAC,Business Organization,Services,Not for profit,Australia,External,0
1827,0012e000003A6lnAAC,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),United States of America,External,0
1828,0012e000003A6loAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1829,0012e000003A6lpAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1830,0012e000003A6lrAAC,Business Organization,Services,University,United States of America,External,0
1831,0012e000003A6lsAAC,Business Organization,Services,Government: International,Philippines,External,0
1832,0012e000003A6ltAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1833,0012e000003A6luAAC,Business Organization,Services,Not for profit,Australia,External,0
1834,0012e000003A6lvAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1835,0012e000003A6lwAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1836,0012e000003A6lxAAC,Business Organization,Energy & Utilities,Large Australian Corporate,Australia,External,0
1837,0012e000003A6lyAAC,Business Organization,Services,Not for profit,Australia,External,0
1838,0012e000003A6m0AAC,Business Organization,Services,University,United States of America,External,0
1839,0012e000003A6m1AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1840,0012e000003A6m2AAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,1
1841,0012e000003A6m4AAC,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
1842,0012e000003A6m5AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1843,0012e000003A6m6AAC,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
1844,0012e000003A6m7AAC,Business Organization,Services,Government: International,Switzerland,External,0
1845,0012e000003A6m8AAC,Business Organization,Services,University,Australia,External,0
1846,0012e000003A6m9AAC,Business Organization,Services,Not for profit,Singapore,External,0
1847,0012e000003A6mAAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1848,0012e000003A6mBAAS,Business Organization,Services,Not for profit,Australia,External,0
1849,0012e000003A6mCAAS,Business Organization,Transportation & Logistics,Government: Australia: Local & State,Australia,External,0
1850,0012e000003A6mEAAS,Business Organization,Energy & Utilities,Government: Australia: Federal,Australia,External,0
1851,0012e000003A6mFAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1852,0012e000003A6mGAAS,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,0
1853,0012e000003A6mHAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1854,0012e000003A6mIAAS,Business Organization,Manufacturing & R&D,Not for profit,United Kingdom,External,0
1855,0012e000003A6mJAAS,Business Organization,Mining & Refining,Large Australian Corporate,Australia,External,0
1856,0012e000003A6mKAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1857,0012e000003A6mLAAS,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
1858,0012e000003A6mMAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1859,0012e000003A6mNAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1860,0012e000003A6mOAAS,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0
1861,0012e000003A6mPAAS,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
1862,0012e000003A6mQAAS,Business Organization,Manufacturing & R&D,Government: International,Indonesia,External,0
1863,0012e000003A6mSAAS,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Saudi Arabia,External,0
1864,0012e000003A6mTAAS,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
1865,0012e000003A6mUAAS,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
1866,0012e000003A6mVAAS,Business Organization,Energy & Utilities,Large Australian Corporate,Australia,External,0
1867,0012e000003A6mXAAS,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
1868,0012e000003A6mZAAS,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0
1869,0012e000003A6maAAC,Business Organization,Energy & Utilities,Government: International,United Kingdom,External,0
1870,0012e000003A6mbAAC,Business Organization,Energy & Utilities,Government: Australia: Federal,Australia,External,0
1871,0012e000003A6mcAAC,Business Organization,Services,Not for profit,Australia,External,0
1872,0012e000003A6mdAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1
1873,0012e000003A6meAAC,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
1874,0012e000003A6mfAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1875,0012e000003A6mgAAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
1876,0012e000003A6mhAAC,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
1877,0012e000003A6miAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1878,0012e000003A6mjAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1879,0012e000003A6mkAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1880,0012e000003A6mlAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1881,0012e000003A6mmAAC,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
1882,0012e000003A6mnAAC,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1883,0012e000003A6moAAC,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Australia,External,0
1884,0012e000003A6mpAAC,Business Organization,Health,SME (small to medium enterprise),China,External,0
1885,0012e000003A6mqAAC,Business Organization,Energy & Utilities,CRC (Co-operative Research Centre),Australia,External,0
1886,0012e000003A6msAAC,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,0
1887,0012e000003A6mtAAC,Business Organization,Transportation & Logistics,Not for profit,Australia,External,0
1888,0012e000003A6muAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1889,0012e000003A6mvAAC,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
1890,0012e000003A6mwAAC,Business Organization,Mining Equipment and Technology Services,Multinational / Other Large Corporate,Spain,External,0
1891,0012e000003A6mxAAC,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),China,External,0
1892,0012e000003A6myAAC,Business Organization,Agriculture & Horticulture,Multinational / Other Large Corporate,Singapore,External,0
1893,0012e000003A6mzAAC,Business Organization,Mining & Refining,PFRO (Publicly-Funded Research Organisation),France,External,0
1894,0012e000003A6n0AAC,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
1895,0012e000003A6n1AAC,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
1896,0012e000003A6n2AAC,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
1897,0012e000003A6n3AAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Singapore,External,0
1898,0012e000003A6n4AAC,Business Organization,Energy & Utilities,CRC (Co-operative Research Centre),Australia,External,0
1899,0012e000003A6n5AAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1900,0012e000003A6n6AAC,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,United States of America,External,0
1901,0012e000003A6n8AAC,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,Japan,External,0
1902,0012e000003A6n9AAC,Business Organization,Manufacturing & R&D,Large Australian Corporate,Australia,External,0
1903,0012e000003A6nAAAS,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
1904,0012e000003A6nBAAS,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
1905,0012e000003A6nCAAS,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1906,0012e000003A6nDAAS,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1907,0012e000003A6nEAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1908,0012e000003A6nFAAS,Business Organization,Health,Multinational / Other Large Corporate,China,External,0
1909,0012e000003A6nHAAS,Business Organization,Transportation & Logistics,SME (small to medium enterprise),Australia,External,0
1910,0012e000003A6nIAAS,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Malaysia,External,0
1911,0012e000003A6nJAAS,Business Organization,Services,PFRO (Publicly-Funded Research Organisation),Australia,External,0
1912,0012e000003A6nKAAS,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
1913,0012e000003A6nMAAS,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,1
1914,0012e000003A6nNAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1915,0012e000003A6nPAAS,Business Organization,Public Administration,Government: International,India,External,0
1916,0012e000003A6nQAAS,Business Organization,Services,Not for profit,Australia,External,0
1917,0012e000003A6nRAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1918,0012e000003A6nSAAS,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1919,0012e000003A6nVAAS,Business Organization,Health,Not for profit,Australia,External,0
1920,0012e000003A6nXAAS,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
1921,0012e000003A6nYAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1922,0012e000003A6nZAAS,Business Organization,Health,Government: Australia: Federal,Australia,External,0
1923,0012e000003A6naAAC,Business Organization,Services,Government: International,New Zealand,External,0
1924,0012e000003A6nbAAC,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1925,0012e000003A6ncAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1926,0012e000003A6ndAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
1927,0012e000003A6neAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
1928,0012e000003A6nfAAC,Business Organization,Health,Not for profit,Australia,External,0
1929,0012e000003A6ngAAC,Business Organization,Services,Not for profit,Australia,External,0
1930,0012e000003A6nhAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1931,0012e000003A6niAAC,Business Organization,Public Administration,Government: International,New Zealand,External,0
1932,0012e000003A6njAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
1933,0012e000003A6nkAAC,Business Organization,Construction & Construction Materials,Government: International,New Zealand,External,0
1934,0012e000003A6nlAAC,Business Organization,Services,University,Australia,External,0
1935,0012e000003A6nmAAC,Business Organization,Public Administration,Government: International,New Zealand,External,0
1936,0012e000003A6nnAAC,Business Organization,Public Administration,Government: International,New Zealand,External,0
1937,0012e000003A6noAAC,Business Organization,Agriculture & Horticulture,Government: International,Indonesia,External,0
1938,0012e000003A6npAAC,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0
1939,0012e000003A6nqAAC,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0
1940,0012e000003A6nrAAC,Business Organization,Services,University,India,External,0
1941,0012e000003A6nsAAC,Business Organization,Health,Multinational / Other Large Corporate,China,External,0
1942,0012e000003A6ntAAC,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
1943,0012e000003A6nuAAC,Business Organization,Services,Large Australian Corporate,Australia,External,0
1944,0012e000003A6nvAAC,Business Organization,Services,Not for profit,United States of America,External,0
1945,0012e000003A6nwAAC,Business Organization,Services,Not for profit,United States of America,External,0
1946,0012e000003A6nxAAC,Business Organization,Services,Not for profit,United States of America,External,0
1947,0012e000003A6nyAAC,Business Organization,Services,Not for profit,United States of America,External,0
1948,0012e000003A6nzAAC,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),United States of America,External,0
1949,0012e000003A6o1AAC,Business Organization,Services,Not for profit,Australia,External,0
1950,0012e000003A6o3AAC,Business Organization,Public Administration,Not for profit,Germany,External,0
1951,0012e000003A6o4AAC,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
1952,0012e000003A6o5AAC,Business Organization,Services,Not for profit,United States of America,External,0
1953,0012e000003A6o6AAC,Business Organization,Services,Not for profit,United States of America,External,0
1954,0012e000003A6o7AAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
1955,0012e000003A6o8AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
1956,0012e000003A6o9AAC,Business Organization,Defence,Government: Australia: Federal,Australia,External,0
1957,0012e000003A6oAAAS,Business Organization,Services,Not for profit,United States of America,External,0
1958,0012e000003A6oCAAS,Business Organization,Services,Not for profit,United States of America,External,0
1959,0012e000003A6oDAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1960,0012e000003A6oFAAS,Business Organization,Services,Not for profit,United States of America,External,0
1961,0012e000003A6oGAAS,Business Organization,Health,Not for profit,Australia,External,0
1962,0012e000003A6oHAAS,Business Organization,Services,Not for profit,United States of America,External,0
1963,0012e000003A6oIAAS,Business Organization,Services,Not for profit,Australia,External,0
1964,0012e000003A6oJAAS,Business Organization,Services,University,Japan,External,0
1965,0012e000003A6oKAAS,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
1966,0012e000003A6oMAAS,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
1967,0012e000003A6oNAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1968,0012e000003A6oOAAS,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Japan,External,0
1969,0012e000003A6oPAAS,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,United States of America,External,0
1970,0012e000003A6oQAAS,Business Organization,Services,Not for profit,Australia,External,0
1971,0012e000003A6oTAAS,Business Organization,Services,SME (small to medium enterprise),United Kingdom,External,0
1972,0012e000003A6oUAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
1973,0012e000003A6oVAAS,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,Australia,External,0
1974,0012e000003A6oWAAS,Business Organization,Health,Not for profit,Australia,External,0
1975,0012e000003A6oXAAS,Business Organization,Services,University,Australia,External,0
1976,0012e000003A6oYAAS,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,Australia,External,0
1977,0012e000003A6oZAAS,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1
1978,0012e000003A6oaAAC,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,1
1979,0012e000003A6obAAC,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),China,External,0
1980,0012e000003A6ocAAC,Business Organization,Public Administration,Government: International,South Korea,External,0
1981,0012e000003A6odAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
1982,0012e000003A6oeAAC,Business Organization,Services,Not for profit,Australia,External,0
1983,0012e000003A6ofAAC,Business Organization,Mining & Refining,SME (small to medium enterprise),Australia,External,0
1984,0012e000003A6ogAAC,Business Organization,Mining & Refining,SME (small to medium enterprise),Vietnam,External,0
1985,0012e000003A6ohAAC,Business Organization,Transportation & Logistics,SME (small to medium enterprise),Australia,External,0
1986,0012e000003A6oiAAC,Business Organization,Services,University,Australia,External,0
1987,0012e000003A6ojAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
1988,0012e000003A6okAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1989,0012e000003A6olAAC,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,Canada,External,0
1990,0012e000003A6omAAC,Business Organization,Services,University,Australia,External,0
1991,0012e000003A6onAAC,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
1992,0012e000003A6ooAAC,Business Organization,Services,Not for profit,United States of America,External,0
1993,0012e000003A6opAAC,Business Organization,Services,Not for profit,Ireland,External,0
1994,0012e000003A6orAAC,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Hong Kong,External,1
1995,0012e000003A6osAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1
1996,0012e000003A6otAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1997,0012e000003A6ouAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
1998,0012e000003A6ovAAC,Business Organization,Services,Not for profit,Australia,External,0
1999,0012e000003A6owAAC,Business Organization,Services,Not for profit,Australia,External,0
2000,0012e000003A6oxAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2001,0012e000003A6oyAAC,Business Organization,Services,Not for profit,Australia,External,0
2002,0012e000003A6ozAAC,Business Organization,Services,Not for profit,Singapore,External,0
2003,0012e000003A6p0AAC,Business Organization,Services,Not for profit,Australia,External,0
2004,0012e000003A6p1AAC,Business Organization,Services,University,Australia,External,0
2005,0012e000003A6p2AAC,Business Organization,Services,University,United Arab Emirates,External,0
2006,0012e000003A6p3AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2007,0012e000003A6p4AAC,Business Organization,Services,Not for profit,Australia,External,0
2008,0012e000003A6p5AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2009,0012e000003A6p6AAC,Business Organization,Services,Government: International,Switzerland,External,0
2010,0012e000003A6p7AAC,Business Organization,Services,Not for profit,Australia,External,0
2011,0012e000003A6p8AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,1
2012,0012e000003A6p9AAC,Business Organization,Services,Government: International,United Arab Emirates,External,0
2013,0012e000003A6pAAAS,Business Organization,Services,Government: International,Singapore,External,0
2014,0012e000003A6pBAAS,Business Organization,Services,Not for profit,Australia,External,0
2015,0012e000003A6pCAAS,Business Organization,Services,Government: International,United Arab Emirates,External,0
2016,0012e000003A6pDAAS,Business Organization,Services,Not for profit,Australia,External,0
2017,0012e000003A6pEAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2018,0012e000003A6pFAAS,Business Organization,Services,Not for profit,Australia,External,0
2019,0012e000003A6pGAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2020,0012e000003A6pHAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2021,0012e000003A6pIAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2022,0012e000003A6pJAAS,Business Organization,Services,Not for profit,Australia,External,0
2023,0012e000003A6pKAAS,Business Organization,Services,Not for profit,Australia,External,0
2024,0012e000003A6pLAAS,Business Organization,Services,Not for profit,Australia,External,0
2025,0012e000003A6pMAAS,Business Organization,Services,Not for profit,Australia,External,0
2026,0012e000003A6pNAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2027,0012e000003A6pOAAS,Business Organization,Services,University,Thailand,External,0
2028,0012e000003A6pPAAS,Business Organization,Services,Not for profit,Australia,External,0
2029,0012e000003A6pQAAS,Business Organization,Services,Not for profit,Australia,External,0
2030,0012e000003A6pRAAS,Business Organization,Services,Not for profit,Singapore,External,0
2031,0012e000003A6pSAAS,Business Organization,Services,Large Australian Corporate,Australia,External,0
2032,0012e000003A6pTAAS,Business Organization,Services,Not for profit,Australia,External,0
2033,0012e000003A6pUAAS,Business Organization,Services,Not for profit,China,External,0
2034,0012e000003A6pVAAS,Business Organization,Services,Not for profit,Australia,External,0
2035,0012e000003A6pWAAS,Business Organization,Services,SME (small to medium enterprise),Germany,External,0
2036,0012e000003A6pXAAS,Business Organization,Services,SME (small to medium enterprise),China,External,0
2037,0012e000003A6pYAAS,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
2038,0012e000003A6pZAAS,Business Organization,Services,Not for profit,Thailand,External,0
2039,0012e000003A6paAAC,Business Organization,Services,Government: International,Singapore,External,0
2040,0012e000003A6pbAAC,Business Organization,Services,Not for profit,Australia,External,0
2041,0012e000003A6pdAAC,Business Organization,Services,Not for profit,Australia,External,0
2042,0012e000003A6peAAC,Business Organization,Services,Not for profit,Australia,External,0
2043,0012e000003A6pfAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2044,0012e000003A6pgAAC,Business Organization,Services,Not for profit,Australia,External,0
2045,0012e000003A6phAAC,Business Organization,Services,Not for profit,Australia,External,0
2046,0012e000003A6piAAC,Business Organization,Services,University,Singapore,External,0
2047,0012e000003A6pjAAC,Business Organization,Services,Not for profit,Australia,External,0
2048,0012e000003A6pkAAC,Business Organization,Services,Not for profit,Vietnam,External,0
2049,0012e000003A6plAAC,Business Organization,Services,Not for profit,Australia,External,0
2050,0012e000003A6pmAAC,Business Organization,Services,Multinational / Other Large Corporate,New Zealand,External,0
2051,0012e000003A6pnAAC,Business Organization,Health,Not for profit,Australia,External,0
